	score	comment	INPUT_URL = "https://review.rakuten.co.jp/item/1/351180_10000738/1.1/"	# 6771
103	5	もぉ何時リピしたかわからないくらい。1日中付けてても耳が痛くならないし、口元もわしゃわしゃしなくて良いです！
104	4	たいへん期待しています。耳がいたくならない、顔にフィットするマスクを探していました、いい商品だと思います。
105	4	大量に必要なマスクいつものドラッグストアで買うよりも、楽天買い物マラソンで買った方がお得と気づいて購入！今まで一番つけ心地がよい( ＾ω＾ )
106	5	大きさも丁度良く、耳ゴムが幅広で柔らかいので痛くないです。非常に良い商品でお値打ちです。
107	5	毎回リピートして買っています。耳も痛くならず一日つけていても大丈夫です。
108	4	紐切れや製造ミスもなく、いつも使っております。変なにおいもしないので、安心して使えます。
109	4	白を購入。購入後、残り一箱になりましたが、紐切れなどもなく問題なく使えてます！
110	4	コロナの後何度も買い付けてます。耳が痛くないし顔のトラブルもなく安心です。
111	5	2回目の購入になります。作りがしっかりしているし耳も痛くならないので気にいってます。
112	5	安定の良さでリピートしました。値段も安く対応も早いので満足度も非常に高いです。
113	5	毎回購入してますが、息苦しさも無くフィット感が良いのでまだまだマスク離れ出来ませんのでずっと使用したいと思ってます
114	5	まだまだマスク生活が続きそうで、ストックしてた白マスクが無くなりそうなので、安かったこちらのマスクを購入しました。まだ使用はしてませんが口コミも良かったので使うのが楽しみです。また無くなりそうになったらリピしたいと思います。
115	5	ここに書かれてるレビューを見て初めて購入しました。皆さんのレビュー通りだと思います。
116	4	耳が痛くなりにくく、着けていても不快感はありません。
117	5	今回はホワイトを購入しました。次は違うカラーを購入したいです。カラーマスクだという色々試したいので1箱ずつ選べたらいいなと思いました。
118	5	毎回利用してます！肌も痛くならないし、着け心地も良いです！またリピします！
119	5	毎回こちらで購入しています。とても良い製品です。
120	4	たくさん買えて助かります。品質にも満足です。
121	4	いつも使わせて頂いておりますとても良い助かってます
122	4	耳ひもが太くて耳にやさしい。肌触りも問題なし。
123	5	前回は白を選びましたが汚れが気になり今回は黒にしました。発送も早く、この安さ。また購入するときは宜しくお願いします。
124	5	生地がしっかりしていて、普通サイズですがかなり幅もあるのでとても良いと感じました。耳も痛くない仕様になってるので良かったです。まだまだコロナが増えていますので、マスクは必要ですが、中には質の悪いのもあるので失敗する時もあります。信用して利用するのが難しい時代ですが、安心して使える商品をありがとうございます。「手っ取り早く得た財産は減っていき、少しずつためる人の財産は増えていく」と言う言葉が好きですが、信頼も財産だと思います。これからも良い商品に期待しています。
125	5	もう何回もリピしてます！薬局で買うようなものと品質変わらないのに安くて助かります！
126	5	再度購入しました。まだまだ、必需品です。耳が痛くならなくて良い。
127	4	一般的なマスクとしてはコストパフォーマンスは高いと思いリピートしました。
128	5	まだまだマスクは必要です。白は絶対必要なので、すぐに減ってしまいます。今回まとめて注文して、とても助かりました。
129	5	他のところで買ったマスクは紐が切れやすかったので、口コミを調べて購入してみました。値段は安いのに、切れる事なく、重宝してます。
130	5	耳も痛くなく大変よかったです。また買いたいと思います。
131	4	ちょっと薄めかなぁという印象ですが、お値打ちに購入出来て良かったと思います。
132	5	今回も有り難うございました！また購入します！宜しくお願いしますm(_ _)m
133	5	家族三人で使ってます。すぐになくなるので安く購入出来て助かっています。また購入させていただきます。
134	4	めっちゃ安く買えてとても満足です。ほんのり気になる匂いがあるようですけど、すぐに気にならなくなります。紐も柔らかくしんどくなりません。
135	5	第8波が来始めているのを感じ購入しました。迅速に届けていただきありがとうございます。箱数も多いので安心です。
136	5	とても早く届きました。主人用で買いました。満足です！
137	5	二度目です。クオリティがよく安くてとても助かっています。また注文します。
138	5	サイズ、耳ゴムの強さ共に丁度良く大変満足してます。
139	4	耳が痛くならないので何度かリピ買いさせて貰いましたが今回は義母にプレゼントで送りましたとても喜んでました
140	5	最近頭痛がするので負荷が少ないマスクを探しておりました…平ゴムマスクがなかなか店頭になかったので、助かりました。値段も安くて、気軽に交換でき、うれしいです。
141	5	5回目のリピートです。金額的にも購入しやすく枚数も多いのでいいと思います。長い時間付けていても耳の痛みもないので顔のデカイ私には合っている商品です。
142	5	何度か購入しています。すぐに届き、ゴムも切れたことがありません。柔らかさも適度です。
143	5	いつも愛用しています。コスパ抜群で、着け心地が良い。これまで、マスクをするとゴムが耳裏にめり込んで血だらけになっていた。この商品に出会ってから、それが一切なくなりとても快適。
144	5	速やかな発送ありがとうございました。前回も購入しました。良かったので再度購入です。
145	5	長い時間付けていても耳も痛くならず、肌触りも良く大変満足できる商品です。
146	5	とてもつけ心地よく、耳もいたくならず、リピ買いしてます
147	4	質も良く耳も痛くならないし良かったです。仕事で使うので価格が安く使い勝手が良いので安心して使えた
148	5	リピート買いです、とても早く届いておどろた！
149	5	リピートです。お安いので気にせず使いまわせます。
150	5	毎回利用させて頂いてます。ゴムも平ったく耳が痛くなりません！厚さもちょうど良く、着け心地いいです！お値段も安いですしまた利用させて頂きます！
151	5	すぐ発送してくださり、助かりました。とても使いやすくリピートしています。
152	5	現在もこちらのマスクを愛用しております。付け心地良く、耳が痛くなることもありません。又、今のところ紐が切れたり等の外れは引いておりません。
153	5	まだまだマスクを手放せません。近所のドラッグストアでも50枚入りのマスクの値段が高く、買ったとしてもマスクのゴムの長さがまちまちで、ここのマスクは子供から大人まで使えますし、耳がゴムでいたくなることありません。何度も注もをしてしまいます。皆さんも試して購入をしてみたらいかがでしょうか？
154	5	使いやすくていっぱいあるのでとても嬉しい！
155	5	たまにシワになっているのもあるけど、概ね満足です。
156	4	このブランドのマスクは継続して使用してるのでリピート購入。
157	5	リピートです。発送も早くいつも助かってます。またなくなりましたらリピートします。
158	4	まだまだマスクが必要そうなので定期的に購入しています。コスパが良く満足しています。配達も速かったです。
159	4	白にしました。問題ない感じです。こんど色にしてみようかな
160	5	耳が痛くならなくてとても使いやすいです。
161	5	すぐに届きました。こんなにお得に買えるならもっと早く買えばよかったです。
162	4	冬用に少しっかりした生地の物がほしくて買いました。満足です。
163	5	何回目かのリピートです。白で耳が痛くならないマスクということでこれからもリピートする予定です。
164	5	耳が痛くないのが素晴らしい。フィット感が丁度良いです。
165	5	もう5回以上リピしています。レビューすればク−ポン貰えてさらに安く買えるのでオススメです。品質も問題なく安心して購入できます。
166	5	良いですよ。ひもが離れることがないです。
167	5	マスク早速使いました。仕事の時に長時間つけていても、耳が痛くならないし安心して使えるので嬉しいです。ありがとうございます。
168	5	在庫がなくなると毎回注文しています。使い心地が良いです。
169	5	耳が痛くならないので3度目の購入。コスパの良さも星５つ！！また購入させていただきます
170	4	耳も痛くならず良い商品です。コスパも良いのでリピートしようと思います。
171	4	とってもいい商品です。また購入させて頂きたいと思います。
172	5	安いですが、着け心地も素材も良いと思います。コスパ最強。
173	5	レビューを見て購入しました。値段のわりには作りがしっかりしています。
174	4	不織布マスクが届きました。前回大量に購入させて頂いたマスクも､ここまでコロナが続くとは思いもしませんでした。今月５回目のワクチンを受けます。早くマスクもワクチンも無い世の中になって欲しいです。第8波が囁かれる中、マスクの枚数が少ないかも！これからもよろしくお願い申し上げます。
175	5	ありがとうございました。まだマスクの必要な時期なので助かりました
176	5	大変に使い易くまた耳もいたくならない。安く大変に助かります。
177	5	耳が痛くならない マスクで使用しやすい。つけた感触がよく、今までで一番使いやすい。
178	4	ふだんしているマスクより少し薄目です。息はとてもしやすいです。
179	4	リピートです^ ^安く購入でき助かりました^ ^また、お願い致します&#129330;
180	5	まとめて購入できてとても満足です。つけ心地も悪くないです。またリピします。
181	5	良い商品で大変満足でした。次回も購入したいと思います。
182	5	在庫のマスクが無くなってきたので注文しました
183	5	何度かリピ買いです。値段も手頃です。耳が痛くなりません。
184	4	ひもが緩くて耳が痛くならなくて良かった。
185	5	一日中つけていても、毛羽立ちがほとんどないため痒くならないです。
186	5	レビューを参考に購入しましたが、結果正解でした。耳が痛くありません。4箱もありますから、当分安心です。ありがとうございました^_^
187	5	1日つけていても痛くならずリピート買いしてます、とても気に入ってます。
188	5	とってもよいです。いくらあっても困らないのでまた追加しようと思ってます。
189	5	2度目の購入です。コスパも良く品質も問題無し。耳もぜんぜん痛くならない。私も旦那もお気に入り。売り切れの色がたくさんあったので再入荷望みます。
190	5	今回はすぐに届きました！仕事で白を使わせてもらっています。
191	4	安心でとても、し心地がいいです商品でした
192	5	いつも購入してますが、間違いない商品です&#10024;
193	4	一部ですがシワだらけのマスクがありました。サイズも少し大きいので、肌荒れが気になる私にはとても良いです。
194	5	主人がこれしか使わないので常備してます。耳が痛くならないそうです。
195	5	リピ買いです！耳が痛くなくて使い勝手も良いです。
196	5	近くのドラッグストアより安く購入できました。ありがとうございます。
197	5	何度も購入させていただいています。肌の弱い息子も問題なく使えています。
198	5	リピートしました。耳が痛くなりにくいので重宝しています。
199	5	安価、でゴムもヒラゴムで取れません毎日使う何サイズ感もいいのでリピです。
200	5	3回目の購入になります。使いやすく、ゴム紐は切れたこともないので、リピートしてます。
201	4	配送、スタッフ応対は、良いです。言うことありません。
202	5	柔らかく着け心地もいいですし、長時間経っても毛羽立ちが無く、むずむずしません。またリピートさせてもらいます！
203	5	付け心地が良く、安心して着用しています。無くなると再注文しています。
204	5	長時間使用しても息がしやすいのでまた購入したいです。お買得なので、家族みんなで使用しています。
205	4	マスクの生地が柔らかくて、していて楽でした。
206	5	柔らかで使い心地が良く満足しています。リピートありですね。
207	5	お値段がお手頃なのに、着け心地抜群です。
208	5	耳が痛くならなくてとても良いです。肌触りもGood
209	5	使いやすいです何度もリピ買いです&#9786;&#65039;
210	4	耳が痛くならないし、紐が取れたこともありません。いいマスクだと思います。もう少し幅広なサイズだとなお良し。
211	5	2回目の購入になります！旦那と中2の長男が気に入って使用しています。サイズも質も最高で、とてもお買得だと思います！また無くなりそうになりましたら購入させて頂きたいと思っております！
212	5	何度も何度もリピーター。安くて快適、毎日家族で使ってます。
213	5	耳が痛くならないし、値段も安く買えたのでまたリピートします！
214	5	耳の後ろが痛く荒れるのと、安かったので買いました使うのが楽しみです
215	4	耳が痛くなく快適です。次も購入しようと思います。
216	4	リーズナブルな価格でとても満足してます。またリピしようと思ってます。
217	5	もうコロナ禍になってずっと愛用しています。耳も全く痛くならないしリーズナブルで助かってます。
218	5	いつも買っていて着け心地もいいので、リピ買いです。
219	4	早急に発送頂きまして、誠に有難う御座いました。使い心地は良いです。
220	5	丈夫で品質もよくやすいので気に入っています！
221	4	少しゴムが痛くはないが、きつい感じがしたので、星４つとしました。
222	5	いつもここで注文しています何回か他で注文しましたが、ここが1番いいです。これからもよろしくお願いします
223	5	仕事中につけています。8時間以上つけていても耳が痛くならないです。また購入したいと思います！
224	5	何度もリピしています。耳が痛くならないので家族は皆これしか使いません！お値段も安く、定期的に購入しています！
225	4	まだ使用していませんが、コスパがよいので。期待を込めて。
226	5	安価ですが、しっかりしてます。リピします。
227	5	リピ購入です。ゴム部分が太く耳が痛くならずとても気に入っています。毎日使う物なので4箱はとても魅力的です。子供が使うので色々な色があるので購入ごとに色を変えてます。
228	5	なかなか外せないマスクが、大量に手に入れられてしばらく安心です。ありがとうございました。
229	5	つけ心地も良く、全く耳も痛くなりません。何度もリピートしてるくらいお気に入りです。
230	4	マスクの置き忘れや無くしたり大変なので購入しました、カバン？バックの中に予備のマスクを入れて安心です。
231	5	お気に入りのマスクです！耳のゴムも柔らかく痛くないです。もうリピ４回目です♪
232	5	商品が、しっかりしていて満足しています。
233	5	リピートです。値段がお安く助かります。耳が痛くならなくて良いです。
234	5	耳が痛くならないので、もう何度もリピートさせてもらってます&#8252;&#65038;お気に入りに保存して残り1箱になると注文しています&#8252;&#65038;こちら本当におすすめです♪
235	5	リピーターです。価格も安価で、機能性も良いです。総理は、マスクは必要が無いと言っているようですが、信じていません。第８派は、空気感染が主な原因と言われています。我が身を守る為にも、これからも必需品です。
236	4	肌触りも良し、耳も痛くならないので使いやすいです。
237	4	三回目かな？ちょっと大きめだけど使いやすい。
238	5	いつも使用していたものよりヒモが太くて痛くなくて嬉しいです。大きさもちょうどよくて圧迫感がなくてよかったです。
239	5	数回目のリピートです。我が家のマスクはこれでになってます。高齢の母も耳が痛くならないと喜んでいます。
240	5	肌触りも優しく、耳のゴムも柔らかいです。家族からリクエストがあり、リピ購入です。発送も早くて、助かりました。
241	5	平ゴムなので耳が痛くなくてとても満足です。
242	5	着け心地がとても良いです耳が痛くならないので長時間でも快適です
243	5	3度目の購入になります。耳も痛くならず、快適に過ごせます。
244	4	本当に耳が痛くなくて、大きさもぴったりでした！
245	5	耳も痛くならず大きさもちょうどいいです。使いやすいです。
246	5	リピ購入です&#8252;&#65039;ゴムが太く耳が痛くならないです&#10024;毎日使う物なので量が多いのも魅力です&#9752;&#65039;
247	5	紐が柔らかくて痛くならなそうです。日常使いにします。
248	4	早速マスクをしてみたら、ゴムの部分も柔らかくて耳が痛くなりにくそうで使うのが楽しみです。
249	5	リピーターです。再入荷待ちで待つこともありますが色も好きな色なのでお気に入りです。
250	5	息子用に購入しました。一日中着けてても耳が痛くならず、快適だったそうです。無くなれば、また注文します。
251	5	ハコからティシュのように取りやすかった。サイズもちょっといいです。
252	5	耳が痛くなりにくいので、次回も購入させていただきます。
253	5	何度も購入。ゴムが痛くない。顔が少しデカい夫のお気に入り。娘たちには、デカいので、小さめを他のショプで購入。
254	5	サイズ感がピッタリでした。またリピしたいです。
255	5	リピです。家族でこのマスク愛用してます。
256	5	何回も仕事用にホワイトをリピ購入しているマスクですが前回は予約注文になっていて直ぐに欲しい為に薬局で購入。しかし主人が気に入らず此方のショップさんのマスクが1番良いので予約注文でも購入して欲しいと言うので今回注文予定日よりも早く発送して頂き凄く喜んでおります。
257	5	リピ買いです&#9786;&#65039;使いやすいです。いつも綺麗に発送です。ありがとうございます&#9786;&#65039;
258	5	何度もりピしています！二重マスクをしても耳が痛くならず、気に入っています。
259	4	普通のマスクです。特に可もなく不可もなし
260	5	皆さんの口コミを見て注文しました。今のところミミひもが切れたり、匂いがきついということはなく快適に使えています。コスパが良くまた注文すると思います。
261	4	リピートになります。コスパも良いですが、なにより、耳が痛くならない紐になっているので、満足してます。
262	5	これで何回目のリピート購入になるでしょうか、我が家全員で使用しています。
